Bachmann, Harald; |Staatsreform und Kriegspolitik. Existenzprobleme Österreichs vor Beginn und während des Ersten Weltkrieges|9|1|(1968)|179 - 196|https:/dx.doi.org/10.18447/BoZ-1968-2251|ABS|2251|3459
Schwaiger, Georg; |Sebastian Merkle: Ausgewählte Reden und Aufsätze. Anläßlich seines 100. Geburtstags in Verbindung mit dem Sebastian-Merkle-Institut der Universität Würzburg hrsg. von Theobald Freudenberger|8|1|(1967|441 - 442|https:/dx.doi.org/10.18447/BoZ-1967-2128|REZ|2128|3237
Neumüller, Michael; |Universitäten in der Habsburger Monarchie|27|2|(1986|401 - 401|https:/dx.doi.org/10.18447/BoZ-1986-1840|TAG|1840|2805
Pustejovsky, Otfrid; |Geschichte Schlesiens. Hrsg. von der Historischen Kommission für Schlesien. Band 2: Die Habsburgerzeit 1526-1740. Im Auftrage der Historischen Kommission für Schlesien unter Mitarbeit von Hermann Aubin (†). Fritz Feldmann, Dagobert Frey (†), Hans M. Meyer|20|1|(1979|301 - 305|https:/dx.doi.org/10.18447/BoZ-1979-1429|REZ|1429|2202
Janák, Dušan; |Zur sozialen Lage der Bergarbeiter im Ostrau-Karwiner Revier 1945–1955|42|2|(2001)|290 - 306|https:/dx.doi.org/10.18447/BoZ-2001-730|ART|730|1044
Janák, Dušan; |Zur sozialen Lage der Bergarbeiter im Ostrau-Karwiner Revier 1945–1955|42|2|(2001)|290 - 306|https:/dx.doi.org/10.18447/BoZ-2001-730|ABS|730|1045
Janák, Dušan; |Zur sozialen Lage der Bergarbeiter im Ostrau-Karwiner Revier 1945–1955|42|2|(2001)|290 - 306|https:/dx.doi.org/10.18447/BoZ-2001-730|ABS|730|1046
Janák, Dušan; |Zur sozialen Lage der Bergarbeiter im Ostrau-Karwiner Revier 1945–1955|42|2|(2001)|290 - 306|https:/dx.doi.org/10.18447/BoZ-2001-730|ABS|730|1047
Prinz, Friedrich; |František Palacký und das deutsch-tschechische Verhältnis aus der Sicht der tschechischen Geschichtswissenschaft unseres Jahrhunderts|18|1|(1977|129 - 143|https:/dx.doi.org/10.18447/BoZ-1977-1141|ART|1141|1724
Prinz, Friedrich; |František Palacký und das deutsch-tschechische Verhältnis aus der Sicht der tschechischen Geschichtswissenschaft unseres Jahrhunderts|18|1|(1977|129 - 143|https:/dx.doi.org/10.18447/BoZ-1977-1141|ABS|1141|1725
Prinz, Friedrich; |František Palacký und das deutsch-tschechische Verhältnis aus der Sicht der tschechischen Geschichtswissenschaft unseres Jahrhunderts|18|1|(1977|129 - 143|https:/dx.doi.org/10.18447/BoZ-1977-1141|ABS|1141|1726
Hemmerle, Rudolf; |Slapnicka, Harry: Oberösterreich. Die politische Führungsschicht 1861–1918|26|1|(1985|160 - 161|https:/dx.doi.org/10.18447/BoZ-1985-442|REZ|442|618
Krzenck, Thomas; |"Dějiny Brna 7: Uměleckohistorické památky. Historické jádro [Geschichte Brünns, Bd. 7: Die kunsthistorischen Denkmäler. Der historische Stadtkern]"|56|2|(2016)|499 - 502|https:/dx.doi.org/10.18447/BoZ-2015-4205|REZ|4205|6213
Fasora, Lukáš; |Lenderová, Milena / Jiránek, Tomáš / Macková, Marie: Z dějin české každodennosti. Život v 19. století [Aus dem tschechischen Alltag. Leben im 19. Jahrhundert]|53|1|(2013|208 - 210|https:/dx.doi.org/10.18447/BoZ-2013-3841|REZ|3841|5772
Scholl-Schneider, Sarah; |Obertreis, Julia/Stephan, Anke (Hgg.): Erinnerungen nach der Wende. Oral History und (post)sozialistische Gesellschaften/Remembering after the Fall of Communism. Oral History and (Post-)Socialist Societies|50|2|(2010|450 - 452|https:/dx.doi.org/10.18447/BoZ-2010-3366|REZ|3366|5157
Winters, Stanley B.; |Centennial Commemoration of the Czech Academy in Prague|33|1|(1992)|168 - 170|https:/dx.doi.org/10.18447/BoZ-1992-3078|TAG|3078|4699
Soukup, Pavel; |„Ne verbum Dei in nobis suffocetur …“ Kommunikationstechniken von Predigern des frühen Hussitismus|48|1|(2008)|54 - 82|https:/dx.doi.org/10.18447/BoZ-2008-2667|ART|2667|4097
Soukup, Pavel; |„Ne verbum Dei in nobis suffocetur …“ Kommunikationstechniken von Predigern des frühen Hussitismus|48|1|(2008)|54 - 82|https:/dx.doi.org/10.18447/BoZ-2008-2667|ABS|2667|4098
Soukup, Pavel; |„Ne verbum Dei in nobis suffocetur …“ Kommunikationstechniken von Predigern des frühen Hussitismus|48|1|(2008)|54 - 82|https:/dx.doi.org/10.18447/BoZ-2008-2667|ABS|2667|4099
Soukup, Pavel; |„Ne verbum Dei in nobis suffocetur …“ Kommunikationstechniken von Predigern des frühen Hussitismus|48|1|(2008)|54 - 82|https:/dx.doi.org/10.18447/BoZ-2008-2667|ABS|2667|4100
Härtel, Hans-Joachim; |Tausend Jahre Nachbarschaft. Deutsche in Südosteuropa. Hrsg. Von der Stiftung Ostdeutscher Kulturrat, Bonn. Zusammengestellt und eingeführt von Gotthold Rhode|24|1|(1983|184 - 185|https:/dx.doi.org/10.18447/BoZ-1983-2379|REZ|2379|3650
Werner, Marike; |Grenzen in Ostmitteleuropa im 19. und 20. Jahrhundert. Aktuelle Forschungsprobleme. Hrsg. v. Hans Lemberg|42|1|(2001|168 - 169|https:/dx.doi.org/10.18447/BoZ-2001-1968|REZ|1968|2989
Höhne, Steffen; |Stach, Reiner: Kafka: Die Jahre der Entscheidungen|44|1|(2003)|286 - 288|https:/dx.doi.org/10.18447/BoZ-2003-1680|REZ|1680|2545
Lemberg, Hans; |Haben wir wieder eine „Tschechei“? Oder: Wie soll das Kind denn heißen?|34|1|(1993|106 - 114|https:/dx.doi.org/10.18447/BoZ-1993-1557|ART|1557|2378
Pynsent, Robert B.; |Stolz, Benjamin A. / Titunik, I. R. / Doležel, Lubomír (Eds.): Language and Literary Theory. In Honor of Ladislav Matejka|28|2|(1987)|413 - 414|https:/dx.doi.org/10.18447/BoZ-1987-858|REZ|858|1265
Tönsmeyer, Tatjana; |Lacko, Martin (Hg.): Situačné hlásenia okresných náčelníkov január–august 1944 [Die Lageberichte der Bezirksführer, Januar–August 1944]|46|1|(2005)|258 - 265|https:/dx.doi.org/10.18447/BoZ-2005-1269|REZ|1269|1935
Fritz, Susanne; |Brücken nach Prag. Deutschsprachige Literatur im kulturellen Kontext der Donaumonarchie und der Tschechoslowakei. Festschrift für Kurt Krolop zum 70. Geburtstag. Hrsg. von Klaas-Hinrich Ehlers, Steffen Höhne, Václav Maidl und Marek Nekula|41|2|(2000|456 - 458|https:/dx.doi.org/10.18447/BoZ-2000-570|REZ|570|803
Iggers, Wilma A.; |Brothánek, Jan: Poslední rok v československém Bruntále (Události roku 1938 ve vzpomínkách bruntálského okresního hejtmana) [Das letzte Jahr im tschechoslowakischen Freudenthal (Die Ereignisse des Jahres 1938 in den Erinnerungen des Freudenthaler Bezirkshauptmanns)]|40|1|(1999)|248 - 249|https:/dx.doi.org/10.18447/BoZ-1999-981|REZ|981|1466
Luft, Robert; |Deutsch-tschechische Musikbeziehungen|29|1|(1988|177 - 178|https:/dx.doi.org/10.18447/BoZ-1988-282|TAG|282|399
Brandes, Detlef; |Toth, Andrej / Novotný, Lukáš / Stehlík, Michal: Národnostní menšiny v Československu 1918–1938. Od státu národního ke státu národnostnímu? [Nationale Minderheiten in der Tschechoslowakei 1918–1938. Vom National- zum Nationalitätenstaat?]|54|2|(2014|495 - 500|https:/dx.doi.org/10.18447/BoZ-2014-3969|REZ|3969|5966
Scheiper, Renate; |Herrmann, Joachim (Hrsg.): Welt der Slawen. Geschichte – Gesellschaft – Kultur|29|2|(1988|436 - 438|https:/dx.doi.org/10.18447/BoZ-1988-3617|REZ|3617|5555
Němec, Petr; |Die Lage der deutschen Nationalität im Protektorat Böhmen und Mähren unter dem Aspekt der „Eindeutschung“ dieses Gebiets|32|1|(1991|39 - 59|https:/dx.doi.org/10.18447/BoZ-1991-3494|ART|3494|5363
Němec, Petr; |Die Lage der deutschen Nationalität im Protektorat Böhmen und Mähren unter dem Aspekt der „Eindeutschung“ dieses Gebiets|32|1|(1991|39 - 59|https:/dx.doi.org/10.18447/BoZ-1991-3494|ABS|3494|5364
Němec, Petr; |Die Lage der deutschen Nationalität im Protektorat Böhmen und Mähren unter dem Aspekt der „Eindeutschung“ dieses Gebiets|32|1|(1991|39 - 59|https:/dx.doi.org/10.18447/BoZ-1991-3494|ABS|3494|5365
Němec, Petr; |Die Lage der deutschen Nationalität im Protektorat Böhmen und Mähren unter dem Aspekt der „Eindeutschung“ dieses Gebiets|32|1|(1991|39 - 59|https:/dx.doi.org/10.18447/BoZ-1991-3494|ABS|3494|5366
Petruf, Pavol; |Die slowakische Historiographie in den Jahren 1990–1994|37|1|(1996)|153 - 168|https:/dx.doi.org/10.18447/BoZ-1996-3206|ART|3206|4920
Petruf, Pavol; |Die slowakische Historiographie in den Jahren 1990–1994|37|1|(1996)|153 - 168|https:/dx.doi.org/10.18447/BoZ-1996-3206|ABS|3206|4921
Petruf, Pavol; |Die slowakische Historiographie in den Jahren 1990–1994|37|1|(1996)|153 - 168|https:/dx.doi.org/10.18447/BoZ-1996-3206|ABS|3206|4922
Petruf, Pavol; |Die slowakische Historiographie in den Jahren 1990–1994|37|1|(1996)|153 - 168|https:/dx.doi.org/10.18447/BoZ-1996-3206|ABS|3206|4923
Engels, Heinz; |Aufbau und Anliegen des Sudetendeutschen Wörterbuchs|24|2|(1983|348 - 357|https:/dx.doi.org/10.18447/BoZ-1983-2918|ART|2918|4469
Ther, Philipp; |Jakubcová, Alena / Ludvová, Jitka / Maidl, Václav (Hgg.): Deutschsprachiges Theater in Prag. Begegnungen der Sprachen und Kulturen|43|1|(2002|275 - 277|https:/dx.doi.org/10.18447/BoZ-2002-2795|REZ|2795|4294
Lahusen, Christiane; |Spiritova, Marketa: Hexenjagd in der Tschechoslowakei. Intellektuelle zwischen Prager Frühling und dem Ende des Kommunismus|50|1|(2010)|248 - 250|https:/dx.doi.org/10.18447/BoZ-2010-2507|REZ|2507|3861
Habsburg, Otto v.; |Die politische Entwicklung Europas seit 1866|8|1|(1967|204 - 216|https:/dx.doi.org/10.18447/BoZ-1967-2096|ART|2096|3189
Habsburg, Otto v.; |Die politische Entwicklung Europas seit 1866|8|1|(1967|204 - 216|https:/dx.doi.org/10.18447/BoZ-1967-2096|ABS|2096|3190
Habsburg, Otto v.; |Die politische Entwicklung Europas seit 1866|8|1|(1967|204 - 216|https:/dx.doi.org/10.18447/BoZ-1967-2096|ABS|2096|3191
Loewenstein, Bedřich; |Macura, Vladimír: Český sen [Der tschechische Traum]|40|2|(1999|517 - 519|https:/dx.doi.org/10.18447/BoZ-1999-1808|REZ|1808|2746
Hemmerle, Josef; |Sladek, Paulus: Not ist Anruf Gottes. Dokumente zur Geschichte der Vertriebenenseelsorge. Hrsg. v. Rudolf Ohlbaum|35|1|(1994|205 - 206|https:/dx.doi.org/10.18447/BoZ-1994-1397|REZ|1397|2152
Lemberg, Hans; |Meixner, Rudolf: Abriß der Geschichte der Sudetendeutschen|27|1|(1986|147 - 147|https:/dx.doi.org/10.18447/BoZ-1986-698|REZ|698|1000
Enneper, Annemarie; |Toussaint, Gia: Das Passional der Kunigunde von Böhmen. Bildrhetorik und Spiritualität|45|1|(2004|240 - 242|https:/dx.doi.org/10.18447/BoZ-2004-1109|REZ|1109|1682
Staněk, Tomáš; |Ther, Philipp / Siljak, Ana (Hgg.): Redrawing Nations. Ethnic Cleansing in East-Central Europe, 1944–1948|43|2|(2002|536 - 538|https:/dx.doi.org/10.18447/BoZ-2002-410|REZ|410|574
Schmoller, Hildegard; |Kaiserová, Kristina/Nižňanský, Eduard/Schulze Wessel, Martin (Hgg.): Religion und Nation: Tschechen, Deutsche und Slowaken im 20. Jahrhundert|56|1|(2016|228 - 231|https:/dx.doi.org/10.18447/BoZ-2016-4173|REZ|4173|6145
Machilek, Franz; |Herzog, Markwart / Weigl, Huberta (Hgg.): Mitteleuropäische Klöster der Barockzeit. Vergegenwärtigung monastischer Vergangenheit in Wort und Bild|52|2|(2012|412 - 414|https:/dx.doi.org/10.18447/BoZ-2012-3809|REZ|3809|5725
Prinz, Friedrich; |Helmut Berding: Rationalismus und Mythos. Geschichtsauffassung und politische Theorie bei Georges Sorel|15|1|(1974|488 - 488|https:/dx.doi.org/10.18447/BoZ-1974-3334|REZ|3334|5110
Peřinová, Helena; |Fejtová, Olga/Ledvinka, Václav/Pešek, Jiří/Vlnas, Vít (Hgg.): Barokní Praha – Barokní Čechie 1620–1740 [Das barocke Prag – das barocke Böhmen 1620–1740]|46|2|(2005|481 - 483|https:/dx.doi.org/10.18447/BoZ-2005-3046|REZ|3046|4652
Wlaschek, Rudolf M.; |Povstání poddanského lidu 1775 v severovýchodních Čechách [Aufstand des untertänigen Volkes 1775 in Nordostböhmen]. Redaktionskollegium Eva Beštáková|19|1|(1978|408 - 409|https:/dx.doi.org/10.18447/BoZ-1978-2635|REZ|2635|4059
Seibt, Ferdinand; |Ketzer in Osteuropa|35|2|(1994)|461 - 462|https:/dx.doi.org/10.18447/BoZ-1994-2347|TAG|2347|3610
Glettler, Monika; |Szarka, Lászlo: Csehország a Habsburgmonarchiában 1618–1918. Esszék a cseh történelemről [Böhmen in der Habsburgermonarchie 1618–1918. Essays über die tschechische Geschichte]|31|2|(1990)|411 - 411|https:/dx.doi.org/10.18447/BoZ-1990-2224|REZ|2224|3416
Slapnicka, Helmut; |Universitas Brunensis 1919–1969. Edidit Universitas Purkyniana Brunensis. Editionem curaverunt O. Borůvka, F. Hejl, J. Macůrek, J. Sajner|16|1|(1975|403 - 406|https:/dx.doi.org/10.18447/BoZ-1975-1936|REZ|1936|2942
Knechtel, Anna; |Plakate aus Theresienstadt. Eine Ausstellung des Adalbert Stifter Vereins|44|1|(2003)|195 - 200|https:/dx.doi.org/10.18447/BoZ-2003-1648|TAG|1648|2513
Baumann, Reinhard; |Niederkorn, Jan Paul: Die europäischen Mächte und der „Lange Türkenkrieg“ Kaiser Rudolfs II., 1593–1606|37|2|(1996|447 - 450|https:/dx.doi.org/10.18447/BoZ-1996-1525|REZ|1525|2331
Hoensch, Jörg K.; |Parak, Stephan: Die Schweiz und der Slowakische Staat 1939–1945. Politisch-wirtschaftliche Beziehungen zweier Kleinstaaten|30|1|(1989|201 - 204|https:/dx.doi.org/10.18447/BoZ-1989-826|REZ|826|1194
Schulze Wessel, Martin; |Czech Anti-Semitism in the Context of Tensions Between National and Confessional Programs, and the Foundation of the Czechoslovak National Church|46|1|(2005)|102 - 107|https:/dx.doi.org/10.18447/BoZ-2005-1237|ART|1237|1888
Schulze Wessel, Martin; |Czech Anti-Semitism in the Context of Tensions Between National and Confessional Programs, and the Foundation of the Czechoslovak National Church|46|1|(2005)|102 - 107|https:/dx.doi.org/10.18447/BoZ-2005-1237|ABS|1237|1889
Schulze Wessel, Martin; |Czech Anti-Semitism in the Context of Tensions Between National and Confessional Programs, and the Foundation of the Czechoslovak National Church|46|1|(2005)|102 - 107|https:/dx.doi.org/10.18447/BoZ-2005-1237|ABS|1237|1890
Schulze Wessel, Martin; |Czech Anti-Semitism in the Context of Tensions Between National and Confessional Programs, and the Foundation of the Czechoslovak National Church|46|1|(2005)|102 - 107|https:/dx.doi.org/10.18447/BoZ-2005-1237|ABS|1237|1891
Ay, Karl-Ludwig; |Gerburg Thunig-Nittner: Die tschechoslowakische Legion in Rußland. Ihre Geschichte und Bedeutung bei der Entstehung der 1. tschechoslowakischen Republik |11|1|(1970|457 - 458|https:/dx.doi.org/10.18447/BoZ-1970-538|REZ|538|750
Luft, Robert; |Tätigkeitsbericht des Collegium Carolinum für 1998|40|1|(1999)|146 - 197|https:/dx.doi.org/10.18447/BoZ-1999-949|PER|949|1404
Hudek, Adam; |Sommer, Vitězlav: Angažované dějepisectví. Stranícká historiografie mezi stalinismem a reformním komunismem (1950–1970) [Engagierte Geschichtsschreibung. Parteigeschichte zwischen Stalinismus und Reformkommunismus (1950–1970)]|54|1|(2014)|237 - 241|https:/dx.doi.org/10.18447/BoZ-2014-3937|REZ|3937|5913
Latawski, Paul; |Walters, Garrison E.: The Other Europe. Eastern Europe to 1945|31|1|(1990|202 - 203|https:/dx.doi.org/10.18447/BoZ-1990-3585|REZ|3585|5496
Anders-Baudisch, Freia; |Normdurchsetzung in osteuropäischen Nachkriegsgesellschaften (1944–1989). Einführung in die Rechtsentwicklung mit Quellendokumentation. Bd. 4: Tschechoslowakei. Hrsg. von Heinz Mohnhaupt und Hans-Andreas Schönfeldt. Ius Commune Sonderhefte|41|1|(2000|233 - 237|https:/dx.doi.org/10.18447/BoZ-2000-3462|REZ|3462|5289
Winkler, Martina; |Krekovičová, Eva: Mentalné obrazy, stereotypy a mýty vo folklore a v politike [Mentale Bilder, Stereotypen und Mythen in der Folklore und der Politik]|47|2|(2007|452 - 454|https:/dx.doi.org/10.18447/BoZ-2007-3174|REZ|3174|4861
Fiala-Fürst, Ingeborg; Krappmann, Jörg; |Deutschmährische Literatur als Forschungsgegenstand|43|1|(2002|142 - 149|https:/dx.doi.org/10.18447/BoZ-2002-2763|ART|2763|4259
Krappmann, Jörg; |Deutschmährische Literatur als Forschungsgegenstand|43|1|(2002|142 - 149|https:/dx.doi.org/10.18447/BoZ-2002-2763|ABS|2763|4260
Krappmann, Jörg; |Deutschmährische Literatur als Forschungsgegenstand|43|1|(2002|142 - 149|https:/dx.doi.org/10.18447/BoZ-2002-2763|ABS|2763|4261
Krappmann, Jörg; |Deutschmährische Literatur als Forschungsgegenstand|43|1|(2002|142 - 149|https:/dx.doi.org/10.18447/BoZ-2002-2763|ABS|2763|4262
Boeckh, Katrin; |Zwangsmigration und Zivilisation im Stalinismus. Die Westukraine nach 1944/45|50|1|(2010)|121 - 137|https:/dx.doi.org/10.18447/BoZ-2010-2475|ART|2475|3823
Boeckh, Katrin; |Zwangsmigration und Zivilisation im Stalinismus. Die Westukraine nach 1944/45|50|1|(2010)|121 - 137|https:/dx.doi.org/10.18447/BoZ-2010-2475|ABS|2475|3824
Boeckh, Katrin; |Zwangsmigration und Zivilisation im Stalinismus. Die Westukraine nach 1944/45|50|1|(2010)|121 - 137|https:/dx.doi.org/10.18447/BoZ-2010-2475|ABS|2475|3825
Boeckh, Katrin; |Zwangsmigration und Zivilisation im Stalinismus. Die Westukraine nach 1944/45|50|1|(2010)|121 - 137|https:/dx.doi.org/10.18447/BoZ-2010-2475|ABS|2475|3826
Hoyer, Ernst; |Kanonistisches zum Atlas der deutschen Volkskunde|17|1|(1976|345 - 377|https:/dx.doi.org/10.18447/BoZ-1976-2064|PER|2064|3137
Spurný, Matěj; |Brandes, Detlef/Sundhaussen, Holm/Troebst, Stefan (Hgg.): Lexikon der Vertreibungen. Deportation, Zwangsaussiedlung und ethnische Säuberung im Europa des 20. Jahrhunderts|51|1|(2011)|295 - 298|https:/dx.doi.org/10.18447/BoZ-2011-1776|REZ|1776|2690
Bahlcke, Joachim; |Schlesien und Böhmen in Spätmittelalter und Früher Neuzeit|35|1|(1994|148 - 149|https:/dx.doi.org/10.18447/BoZ-1994-1365|TAG|1365|2120
Bahlcke, Joachim; |Bein, Werner: Schlesien in der habsburgischen Politik. Ein Beitrag zur Entstehung des Dualismus im Alten Reich|36|2|(1995|470 - 472|https:/dx.doi.org/10.18447/BoZ-1995-666|REZ|666|956
Koeltzsch, Ines; |Roschlau, Jobannes (Hg.): Zwischen Barrandov und Babelsberg. Deutsch-tschechische Filmbeziehungen im 20. Jahrhundert|49|2|(2009)|548 - 551|https:/dx.doi.org/10.18447/BoZ-2009-1077|REZ|1077|1623
Koeltzsch, Ines; |Sozialgeschichtliche Kommunismusforschung: Vergleichende Beiträge zur sozialen Entwicklung in der Tschechoslowakei, DDR, Polen und Ungarn 1948–1960. Jahrestagung des Collegium Carolinum vom 21. bis 24. November 2002 in Bad Wiessee|43|2|(2002|470 - 476|https:/dx.doi.org/10.18447/BoZ-2002-378|TAG|378|542
Lunow, Ulrike; |Knigge, Volkhard (Hg.): Kommunismusforschung undErinnerungskulturen in Ostmittel- und Westeuropa|55|2|(2015|463 - 468|https:/dx.doi.org/10.18447/BoZ-2015-4141|REZ|4141|6092
Eichmanns, Gabriele; |Faehndrich, Jutta: Eine endliche Geschichte. Die Heimatbücher der deutschen Vertriebenen|52|1|(2012)|209 - 211|https:/dx.doi.org/10.18447/BoZ-2012-3777|REZ|3777|5678
Bosl, Karl; |Das Problem der Repräsentation im spätmittelalterlichen Deutschland. Ständebewegung, Ständegesellschaft, Ständestaat|15|1|(1974|19 - 29|https:/dx.doi.org/10.18447/BoZ-1974-3302|ART|3302|5043
Bosl, Karl; |Das Problem der Repräsentation im spätmittelalterlichen Deutschland. Ständebewegung, Ständegesellschaft, Ständestaat|15|1|(1974|19 - 29|https:/dx.doi.org/10.18447/BoZ-1974-3302|ABS|3302|5044
Bosl, Karl; |Das Problem der Repräsentation im spätmittelalterlichen Deutschland. Ständebewegung, Ständegesellschaft, Ständestaat|15|1|(1974|19 - 29|https:/dx.doi.org/10.18447/BoZ-1974-3302|ABS|3302|5045
Osterkamp, Jana; |Petráš, René: Menšiny v komunistickém Československu. Právní a faktické postavení narodnostních menšin v českých zemích v letech 1948–1970 [Die Minderheiten in der kommunistischen Tschechoslowakei. Die rechtliche und faktische Stellung nationaler Minderheiten in den böhmischen Ländern in den Jahren 1948–1970]|49|1|(2009|241 - 243|https:/dx.doi.org/10.18447/BoZ-2009-3014|REZ|3014|4605
Boyer, Christoph; |Ursprünge, Kontexte und Entwicklungsmuster des tschechischen Kapitalismus|38|1|(1997|194 - 196|https:/dx.doi.org/10.18447/BoZ-1997-2891|TAG|2891|4432
Kessler, Wolfgang; |Sowjetisches Modell und nationale Prägung. Kontinuität und Wandel in Ostmitteleuropa nach dem Zweiten Weltkrieg. Hrsg. v. Hans Lemberg|33|2|(1992)|459 - 460|https:/dx.doi.org/10.18447/BoZ-1992-2603|REZ|2603|4005
Hilf, Rudolf; |Radomír Luža: The Transfer of the Sudeten Germans. A Study of Czech-German Relations 1933–1962 |6|1|(1965|501 - 505|https:/dx.doi.org/10.18447/BoZ-1965-2315|REZ|2315|3567
Strebel, Volker; |Deutsche und Tschechen – Nachbarn im Herzen Europas. Hrsg. v. Claudio Gallio und Bernd Heidenreich|39|2|(1998|476 - 477|https:/dx.doi.org/10.18447/BoZ-1998-2192|REZ|2192|3351
Schamschula, Walter; |Alfred French: Czech Writers and Politics 1945–1969|25|1|(1984|178 - 181|https:/dx.doi.org/10.18447/BoZ-1984-1904|REZ|1904|2884
Preidel, Helmut; |Böhmen und Mähren in den ersten nachchristlichen Jahrhunderten|12|1|(1971|9 - 33|https:/dx.doi.org/10.18447/BoZ-1971-1616|ART|1616|2443
Preidel, Helmut; |Böhmen und Mähren in den ersten nachchristlichen Jahrhunderten|12|1|(1971|9 - 33|https:/dx.doi.org/10.18447/BoZ-1971-1616|ABS|1616|2444
Preidel, Helmut; |Böhmen und Mähren in den ersten nachchristlichen Jahrhunderten|12|1|(1971|9 - 33|https:/dx.doi.org/10.18447/BoZ-1971-1616|ABS|1616|2445
